FileName,inst#,actual,predicted,error,prediction
modules\clients\src\test\java\org\apache\ignite\jdbc\JdbcErrorsAbstractSelfTest.java,2773,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\GridCacheAffinityMapperSelfTest.java,2774,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\utils\PlatformReaderClosure.java,2775,2:valid,2:valid,,0.0
modules\indexing\src\main\java\org\apache\ignite\internal\processors\query\h2\twostep\msg\GridH2Null.java,2776,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\IgniteCheckedException.java,2777,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\testframework\junits\spi\GridSpiAbstractConfigTest.java,2778,2:valid,2:valid,,0.0
modules\aop\src\test\java\org\apache\ignite\gridify\GridifySetToXXXSpringAopSelfTest.java,2779,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\taskexecutor\HadoopRunnableTask.java,2780,2:valid,2:valid,,0.004
modules\extdata\uri\src\main\java\org\apache\ignite\spi\deployment\uri\tasks\GridUriDeploymentNonePublicTestTask.java,2781,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\util\nio\GridBufferedParser.java,2782,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\odbc\odbc\OdbcRequestHandler.java,2783,2:valid,2:valid,,0.0
modules\ml\src\main\java\org\apache\ignite\ml\math\primitives\vector\AbstractVector.java,2784,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\GridCacheTtlManager.java,2785,2:valid,2:valid,,0.321
modules\ml\src\test\java\org\apache\ignite\ml\IgniteMLTestSuite.java,2786,2:valid,2:valid,,0.0
modules\hadoop\src\test\java\org\apache\ignite\internal\processors\hadoop\impl\HadoopAbstractMapReduceTest.java,2787,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\IgniteExplicitImplicitDeploymentSelfTest.java,2788,2:valid,2:valid,,0.0
modules\visor-plugins\src\main\java\org\apache\ignite\visor\plugin\VisorTopologyListener.java,2789,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\transactions\DepthFirstSearchTest.java,2790,2:valid,2:valid,,0.009
modules\core\src\main\java\org\apache\ignite\configuration\NearCacheConfiguration.java,2791,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\distributed\dht\GridDhtTxPrepareFuture.java,2792,2:valid,2:valid,,0.045
modules\ml\src\main\java\org\apache\ignite\ml\regressions\package-info.java,2793,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\binary\BinaryField.java,2794,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\persistence\tree\util\PageHandler.java,2795,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\spi\discovery\tcp\ipfinder\TcpDiscoveryIpFinderAbstractSelfTest.java,2796,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\util\snaptree\SnapTreeMap.java,2797,2:valid,2:valid,,0.007
modules\core\src\main\java\org\apache\ignite\internal\util\GridKeyLock.java,2798,2:valid,2:valid,,0.002
modules\core\src\test\java\org\apache\ignite\internal\GridJobServicesAddNodeTest.java,2799,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\replicated\preloader\GridCacheReplicatedPreloadStartStopEventsSelfTest.java,2800,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\GridProcessor.java,2801,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\binary\package-info.java,2802,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\persistence\file\FilePageStore.java,2803,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\service\IgniteServiceDynamicCachesSelfTest.java,2804,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\testsuites\IgniteSpiCheckpointSelfTestSuite.java,2805,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\rest\client\message\GridClientHandshakeResponse.java,2806,2:valid,2:valid,,0.0
modules\indexing\src\test\java\org\apache\ignite\internal\processors\cache\index\DynamicColumnsConcurrentAtomicPartitionedSelfTest.java,2807,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\marshaller\jdk\JdkMarshallerInputStreamWrapper.java,2808,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\near\IgniteCacheContainsKeyNearSelfTest.java,2809,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\IgniteCacheAtomicInvokeTest.java,2810,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\distributed\dht\GridDhtTxFinishFuture.java,2811,2:valid,2:valid,,0.025
modules\hibernate-core\src\main\java\org\apache\ignite\cache\hibernate\HibernateAccessStrategyFactory.java,2812,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\configuration\IgniteConfiguration.java,2813,2:valid,2:valid,,0.05
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\transactions\TransactionMetricsAdapter.java,2814,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\persistence\baseline\IgniteAllBaselineNodesOnlineFullApiSelfTest.java,2815,2:valid,2:valid,,0.0
modules\flume\src\test\java\org\apache\ignite\stream\flume\TestEventTransformer.java,2816,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\sql\command\SqlAlterUserCommand.java,2817,2:valid,2:valid,,0.0
modules\slf4j\src\main\java\org\apache\ignite\logger\slf4j\package-info.java,2818,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\impl\v2\HadoopV2SetupTask.java,2819,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\jdbc\thin\ConnectionPropertiesImpl.java,2820,2:valid,2:valid,,0.0
modules\kafka\src\test\java\org\apache\ignite\stream\kafka\connect\IgniteSinkConnectorTest.java,2821,2:valid,2:valid,,0.002
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\dht\GridCacheAtomicNearCacheSelfTest.java,2822,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\client\cache\ClientCacheSqlQueryRequest.java,2823,2:valid,2:valid,,0.0
modules\yardstick\src\main\java\org\apache\ignite\yardstick\cache\WaitMapExchangeFinishCallable.java,2824,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\testframework\GridTestSafeThreadFactory.java,2825,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\datastructures\GridCacheSemaphoreEx.java,2826,2:valid,2:valid,,0.0
modules\yardstick\src\main\java\org\apache\ignite\yardstick\cache\model\Branches.java,2827,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\dr\GridDrType.java,2828,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\visor\cache\VisorCacheRebalanceTask.java,2829,2:valid,2:valid,,0.001
modules\indexing\src\test\java\org\apache\ignite\internal\processors\cache\index\DuplicateKeyValueClassesSelfTest.java,2830,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\IgfsFileAffinityRange.java,2831,2:valid,2:valid,,0.455
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\IgniteCacheThreadLocalTxTest.java,2832,2:valid,2:valid,,0.0
modules\clients\src\test\java\org\apache\ignite\jdbc\JdbcNoDefaultCacheTest.java,2833,2:valid,2:valid,,0.011
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\distributed\dht\atomic\DhtAtomicUpdateResult.java,2834,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cluster\ClusterTopologyException.java,2835,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\odbc\jdbc\JdbcColumnMetaV4.java,2836,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\client\impl\GridClientFutureAdapter.java,2837,2:valid,2:valid,,0.001
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\near\GridCacheNearMetricsSelfTest.java,2838,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\ignite\examples\ml\regression\logistic\multiclass\package-info.java,2839,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\spi\failover\jobstealing\GridJobStealingFailoverSpiConfigSelfTest.java,2840,2:valid,2:valid,,0.0
modules\spring\src\test\java\org\apache\ignite\internal\GridSpringBeanSerializationSelfTest.java,2841,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\pool\PoolProcessor.java,2842,2:valid,2:valid,,0.004
modules\clients\src\test\java\org\apache\ignite\jdbc\thin\JdbcThinUpdateStatementSkipReducerOnUpdateSelfTest.java,2843,2:valid,2:valid,,0.0
modules\spring\src\test\java\org\apache\ignite\cache\spring\GridSpringCacheManagerAbstractTest.java,2844,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\pagemem\wal\record\delta\DataPageSetFreeListPageRecord.java,2845,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\igfs\split\IgfsFixedLengthRecordResolverSelfTest.java,2846,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\ignite\examples\computegrid\montecarlo\CreditRiskManager.java,2847,2:valid,2:valid,,0.0
modules\spring\src\test\java\org\apache\ignite\cache\store\spring\CacheSpringStoreSessionListenerSelfTest.java,2848,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cache\affinity\Affinity.java,2849,2:valid,2:valid,,0.002
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\query\GridCacheQueryDetailMetricsAdapter.java,2850,2:valid,2:valid,,0.001
modules\core\src\test\java\org\apache\ignite\util\GridLongListSelfTest.java,2851,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\IgniteCacheManyClientsTest.java,2852,2:valid,2:valid,,0.0
modules\hadoop\src\test\java\org\apache\ignite\internal\processors\hadoop\impl\igfs\IgniteHadoopFileSystemLoggerStateSelfTest.java,2853,2:valid,2:valid,,0.0
modules\hadoop\src\test\java\org\apache\ignite\internal\processors\hadoop\impl\igfs\HadoopIgfsDualAsyncSelfTest.java,2854,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\extras\GridCacheEntryExtras.java,2855,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\client\GridClientFutureTimeoutException.java,2856,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\visor\query\VisorQueryDetailMetricsCollectorTask.java,2857,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\version\CacheVersionedEntryPartitionedAtomicSelfTest.java,2858,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\odbc\jdbc\JdbcQueryExecuteMultipleStatementsResult.java,2859,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cache\eviction\igfs\IgfsPerBlockLruEvictionPolicy.java,2860,2:valid,2:valid,,0.004
modules\core\src\main\java\org\apache\ignite\internal\util\typedef\CIX3.java,2861,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\spi\collision\CollisionSpi.java,2862,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\ignite\examples\datagrid\store\spring\CacheSpringPersonStore.java,2863,2:valid,2:valid,,0.004
modules\extdata\uri\src\main\java\org\apache\ignite\spi\deployment\uri\tasks\GridUriDeploymentTestTask5.java,2864,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\query\GridCacheQueryAdapter.java,2865,2:valid,2:valid,,0.022
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\datastructures\partitioned\GridCachePartitionedAtomicQueueMultiNodeSelfTest.java,2866,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\IgfsAsyncImpl.java,2867,2:valid,2:valid,,0.289
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\client\cache\ClientCacheClearKeyRequest.java,2868,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\utils\PlatformWriterClosure.java,2869,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\binary\builder\BinaryLazyValue.java,2870,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\managers\communication\GridIoMessage.java,2871,2:valid,2:valid,,0.002
modules\ml\src\main\java\org\apache\ignite\ml\knn\regression\KNNRegressionTrainer.java,2872,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\distributed\near\CacheVersionedValue.java,2873,2:valid,2:valid,,0.002
modules\core\src\main\java\org\apache\ignite\internal\client\thin\ClientBinaryMarshaller.java,2874,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\hadoop\fs\IgniteHadoopFileSystemCounterWriter.java,2875,2:valid,2:valid,,0.005
modules\core\src\main\java\org\apache\ignite\igfs\IgfsMetrics.java,2876,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\CacheEntryPredicate.java,2877,2:valid,2:valid,,0.0
modules\jms11\src\main\java\org\apache\ignite\stream\jms11\package-info.java,2878,2:valid,2:valid,,0.0
modules\extdata\p2p\src\main\java\org\apache\ignite\tests\p2p\CacheDeploymentAffinityKeyMapper.java,2879,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\rebalancing\GridCacheRebalancingAsyncSelfTest.java,2880,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\query\schema\SchemaOperationException.java,2881,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\ignite\examples\ml\preprocessing\ImputingExampleWithMostFrequentValues.java,2882,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\visor\igfs\VisorIgfsMetrics.java,2883,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\visor\misc\VisorChangeGridActiveStateTaskArg.java,2884,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\eviction\GridCacheEmptyEntriesLocalSelfTest.java,2885,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\query\continuous\IgniteCacheContinuousQueryReconnectTest.java,2886,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\direct\stream\v2\DirectByteBufferStreamImplV2ByteOrderSelfTest.java,2887,2:valid,2:valid,,0.004
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\near\GridCacheNearPartitionedP2PEnabledByteArrayValuesSelfTest.java,2888,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\GridCacheAbstractLocalStoreSelfTest.java,2889,2:valid,2:valid,,0.004
modules\clients\src\test\java\org\apache\ignite\internal\client\ClientTcpMultiThreadedSelfTest.java,2890,2:valid,2:valid,,0.0
modules\indexing\src\test\java\org\apache\ignite\internal\processors\query\SqlSystemViewsSelfTest.java,2891,2:valid,2:valid,,0.0
modules\clients\src\test\java\org\apache\ignite\jdbc\thin\JdbcThinMissingLongArrayResultsTest.java,2892,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\delegate\HadoopIgfsSecondaryFileSystemDelegate.java,2893,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\database\BPlusTreeSelfTest.java,2894,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\rest\package-info.java,2895,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\GridLocalIgniteSerializationTest.java,2896,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\odbc\jdbc\JdbcTableMeta.java,2897,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\util\worker\GridWorkerPool.java,2898,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\IgniteTxConsistencyRestartAbstractSelfTest.java,2899,2:valid,2:valid,,0.0
modules\ml\src\main\java\org\apache\ignite\ml\genetic\functions\package-info.java,2900,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\authentication\User.java,2901,2:valid,2:valid,,0.0
modules\visor-plugins\src\main\java\org\apache\ignite\visor\plugin\VisorPluginComponentsFactory.java,2902,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\delegate\HadoopFileSystemCounterWriterDelegate.java,2903,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\cache\query\PlatformQueryCursor.java,2904,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\eviction\GridCacheEvictionLockUnlockSelfTest.java,2905,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\GridCacheInterceptorAtomicWithStoreSelfTest.java,2906,2:valid,2:valid,,0.0
modules\yardstick\src\main\java\org\apache\ignite\yardstick\PreloadLogger.java,2907,2:valid,2:valid,,0.0
modules\cassandra\store\src\test\java\org\apache\ignite\tests\CassandraDirectPersistenceTest.java,2908,2:valid,2:valid,,0.001
modules\core\src\test\java\org\apache\ignite\testsuites\IgniteCacheTcpClientDiscoveryTestSuite.java,2909,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\persistence\db\IgnitePdsPageEvictionTest.java,2910,2:valid,2:valid,,0.0
modules\cassandra\store\src\test\java\org\apache\ignite\tests\DatasourceSerializationTest.java,2911,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\GridCacheKeyCheckSelfTest.java,2912,2:valid,2:valid,,0.0
examples\src\main\java\org\apache\ignite\examples\datagrid\store\spring\CacheSpringStoreExample.java,2913,2:valid,2:valid,,0.004
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\persistence\evict\Random2LruPageEvictionTracker.java,2914,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\IgfsBlockLocationImpl.java,2915,2:valid,2:valid,,0.279
modules\core\src\main\java\org\apache\ignite\internal\jdbc\JdbcStatement.java,2916,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\store\CacheStoreManager.java,2917,2:valid,2:valid,,0.002
modules\clients\src\test\java\org\apache\ignite\internal\processors\rest\protocols\tcp\redis\RedisProtocolStringSelfTest.java,2918,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\datastructures\CollocatedSetItemKey.java,2919,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\processors\rest\handlers\cluster\GridChangeStateCommandHandler.java,2920,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\dht\GridCacheDhtEntrySetSelfTest.java,2921,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\persistence\freelist\AbstractFreeList.java,2922,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\rest\handlers\redis\string\GridRedisSetRangeCommandHandler.java,2923,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\util\GridBoundedConcurrentOrderedSet.java,2924,2:valid,2:valid,,0.0
modules\ml\src\main\java\org\apache\ignite\ml\math\isolve\lsqr\LSQRResult.java,2925,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\GridTestNodeStartup.java,2926,2:valid,2:valid,,0.0
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\impl\v2\HadoopV2ReduceTask.java,2927,2:valid,2:valid,,0.0
modules\indexing\src\main\java\org\apache\ignite\internal\processors\query\h2\dml\DmlPageProcessingErrorResult.java,2928,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cache\affinity\AffinityKey.java,2929,2:valid,2:valid,,0.007
modules\core\src\main\java\org\apache\ignite\internal\processors\platform\client\cache\ClientCacheGetRequest.java,2930,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cache\query\annotations\QueryGroupIndex.java,2931,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\GridCacheEventAbstractTest.java,2932,2:valid,2:valid,,0.0
modules\yardstick\src\main\java\org\apache\ignite\yardstick\cache\jdbc\IgniteNativeTxBenchmark.java,2933,2:valid,2:valid,,0.0
modules\jta\src\test\java\org\apache\ignite\internal\processors\cache\GridJtaLifecycleAwareSelfTest.java,2934,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\sql\command\SqlSetStreamingCommand.java,2935,2:valid,2:valid,,0.0
modules\direct-io\src\test\java\org\apache\ignite\testsuites\IgnitePdsReplacementNativeIoTest.java,2936,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\spi\indexing\IndexingSpi.java,2937,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\spi\discovery\tcp\TcpClientDiscoverySpiMulticastTest.java,2938,2:valid,2:valid,,0.0
modules\ml\src\main\java\org\apache\ignite\ml\genetic\parameter\GAConfiguration.java,2939,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\sql\command\SqlBulkLoadCommand.java,2940,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\cache\store\GridCacheLoadOnlyStoreAdapterSelfTest.java,2941,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\persistence\standbycluster\extended\GridActivationLocalAndNearCacheSuit.java,2942,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\spi\collision\fifoqueue\FifoQueueCollisionSpi.java,2943,2:valid,2:valid,,0.002
modules\core\src\main\java\org\apache\ignite\internal\util\spring\IgniteSpringHelper.java,2944,2:valid,2:valid,,0.001
modules\core\src\main\java\org\apache\ignite\internal\visor\debug\VisorThreadDumpTask.java,2945,2:valid,2:valid,,0.0
modules\indexing\src\main\java\org\apache\ignite\internal\processors\query\h2\opt\GridH2CollocationModel.java,2946,2:valid,2:valid,,0.037
modules\core\src\test\java\org\apache\ignite\internal\binary\AffinityKey.java,2947,2:valid,2:valid,,0.009
modules\ml\src\main\java\org\apache\ignite\ml\dataset\primitive\builder\data\SimpleLabeledDatasetDataBuilder.java,2948,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\binary\GridCacheBinaryStoreBinariesSimpleNameMappersSelfTest.java,2949,2:valid,2:valid,,0.001
modules\hadoop\src\main\java\org\apache\ignite\internal\processors\hadoop\taskexecutor\external\communication\HadoopTcpNioCommunicationClient.java,2950,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\replicated\GridCacheSyncReplicatedPreloadSelfTest.java,2951,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\GridInternalWrapper.java,2952,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\testsuites\IgniteTopologyValidatorTestSuite.java,2953,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\cache\store\CacheStoreListenerRWThroughDisabledAtomicCacheTest.java,2954,2:valid,2:valid,,0.0
modules\ml\src\main\java\org\apache\ignite\ml\structures\partition\LabelPartitionDataBuilderOnHeap.java,2955,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\managers\loadbalancer\GridLoadBalancerManager.java,2956,2:valid,2:valid,,0.003
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\CacheIteratorConverter.java,2957,2:valid,2:valid,,0.0
modules\ml\src\test\java\org\apache\ignite\ml\selection\paramgrid\ParameterSetGeneratorTest.java,2958,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\ClusterNodeMetricsSelfTest.java,2959,2:valid,2:valid,,0.002
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\datastructures\local\IgniteLocalSemaphoreSelfTest.java,2960,2:valid,2:valid,,0.0
modules\indexing\src\test\java\org\apache\ignite\internal\processors\query\IgniteSqlKeyValueFieldsTest.java,2961,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\sql\command\SqlCreateIndexCommand.java,2962,2:valid,2:valid,,0.0
modules\indexing\src\main\java\org\apache\ignite\internal\processors\query\h2\twostep\msg\GridH2RowMessage.java,2963,2:valid,2:valid,,0.009
modules\core\src\main\java\org\apache\ignite\internal\client\GridClientCacheMode.java,2964,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\spi\loadbalancing\weightedrandom\package-info.java,2965,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\failure\AbstractFailureHandlerTest.java,2966,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\cache\persistence\file\FileIO.java,2967,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\distributed\IgniteBinaryMetadataUpdateChangingTopologySelfTest.java,2968,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\query\GridQueryCacheObjectsIterator.java,2969,2:valid,2:valid,,0.002
examples\src\main\java\org\apache\ignite\examples\ml\genetic\movie\MovieFitnessFunction.java,2970,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\processors\cache\eviction\paged\TestObject.java,2971,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\GridTopic.java,2972,2:valid,2:valid,,0.019
modules\ml\src\test\java\org\apache\ignite\ml\tree\randomforest\RandomForestRegressionTrainerTest.java,2973,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\igfs\mapreduce\IgfsFileRange.java,2974,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\package-info.java,2975,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\package-info.java,2976,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\cache\store\jdbc\model\Person.java,2977,2:valid,2:valid,,0.003
modules\core\src\test\java\org\apache\ignite\spi\discovery\tcp\IgniteClientConnectTest.java,2978,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\util\GridConfigurationFinder.java,2979,2:valid,2:valid,,0.002
modules\core\src\main\java\org\apache\ignite\plugin\extensions\communication\MessageCollectionItemType.java,2980,2:valid,2:valid,,0.0
modules\jta\src\test\java\org\apache\ignite\internal\processors\cache\jta\AbstractCacheJtaSelfTest.java,2981,2:valid,2:valid,,0.0
modules\core\src\test\java\org\apache\ignite\internal\util\GridTestClockTimer.java,2982,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\meta\IgfsMetaUpdateTimesProcessor.java,2983,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\cache\CacheExistsException.java,2984,2:valid,2:valid,,0.0
modules\core\src\main\java\org\apache\ignite\internal\processors\igfs\IgfsDeleteWorker.java,2985,2:valid,2:valid,,0.019
