FileName,inst#,actual,predicted,error,prediction
cayenne-dbsync\src\test\java\org\apache\cayenne\dbsync\reverse\filters\TableFilterTest.java,37,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\ejbql\parser\EJBQLLike.java,38,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\datamap\PackageUpdateController.java,39,1:bugged,1:bugged,,0.595
cayenne-di\src\main\java\org\apache\cayenne\di\Provider.java,40,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\DataContextPrefetchIT.java,41,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\hsqldb\HSQLQualifierTranslator.java,42,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\testmap\Painting.java,43,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\dbimport\AddIncludeTableAction.java,44,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\merge\DbAttributeMerger.java,45,2:valid,2:valid,,0.0
cayenne-project\src\main\java\org\apache\cayenne\project\extension\info\PropertyHandler.java,46,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\translator\ProcedureParameterBinding.java,47,2:valid,2:valid,,0.0
cayenne-client\src\test\java\org\apache\cayenne\map\ClientObjectRelationshipTest.java,48,2:valid,2:valid,,0.0
cayenne-gradle-plugin\src\test\java\org\apache\cayenne\tools\model\IncludeTableTest.java,49,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\NestedDataContextPeerEventsIT.java,50,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\inheritance_vertical\auto\_IvBaseWithLock.java,51,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\inheritance_horizontal\auto\_SubEntity1.java,52,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\query\EntityResultSegment.java,53,2:valid,2:valid,,0.0
cayenne-cgen\src\main\java\org\apache\cayenne\gen\ImportUtils.java,54,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\ImportDataMapAction.java,55,2:valid,2:valid,,0.002
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\undo\PasteCompoundUndoableEdit.java,56,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\inheritance_flat\auto\_Role.java,57,2:valid,2:valid,,0.0
cayenne-commitlog\src\main\java\org\apache\cayenne\commitlog\model\ObjectChange.java,58,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\ModelerConstants.java,59,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\pref\ChildrenMapPreference.java,60,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\reflect\ToAnyConverter.java,61,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\types\BooleanTypeTest.java,62,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\SimpleNode.java,63,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\db\gen\DBGeneratorOptions.java,64,2:valid,2:valid,,0.0
cayenne-cache-invalidation\src\test\java\org\apache\cayenne\cache\invalidation\db\E1.java,65,2:valid,2:valid,,0.0
cayenne-osgi\src\main\java\org\apache\cayenne\configuration\osgi\OsgiClassLoaderManager.java,66,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTBitwiseXor.java,67,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\query\EJBQLQueryNumericIT.java,68,2:valid,2:valid,,0.0
cayenne-client\src\main\java\org\apache\cayenne\remote\BaseConnection.java,69,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\naming\NormalizationVisitor.java,70,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\event\MultipleObjectsDisplayListener.java,71,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTAggregateFunctionCall.java,72,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\util\state\DisplayEventTypes.java,73,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\tx\DefaultTransactionDescriptor.java,74,2:valid,2:valid,,0.0
cayenne-joda\src\test\java\org\apache\cayenne\joda\JodaModuleIT.java,75,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\jdbc\SelectActionWithUnsupportedDistinctTypesIT.java,76,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\HybridDataObjectIT.java,77,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\util\PersistentObjectSet.java,78,2:valid,2:valid,,0.0
cayenne-commitlog\src\main\java\org\apache\cayenne\commitlog\Confidential.java,79,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\DataContextPaginatedQueryIT.java,80,2:valid,2:valid,,0.0
cayenne-di\src\test\java\org\apache\cayenne\di\mock\MockImplementation2_Constructor.java,81,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\graph\EntityCellMetadata.java,82,2:valid,2:valid,,0.0
cayenne-client\src\test\java\org\apache\cayenne\CayenneContextIT.java,83,2:valid,2:valid,,0.0
cayenne-dbsync\src\test\java\org\apache\cayenne\dbsync\reverse\configuration\ToolsModuleTest.java,84,2:valid,2:valid,,0.0
modeler\cayenne-wocompat\src\main\java\org\apache\cayenne\wocompat\parser\ParserTokenManager.java,85,2:valid,2:valid,,0.0
cayenne-gradle-plugin\src\main\java\org\apache\cayenne\tools\model\IncludeTable.java,86,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\reflect\UnresolvablePathException.java,87,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\jdbc\BatchActionGeneratedIT.java,88,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\unit\FrontBaseUnitDbAdapter.java,89,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\ProcedureAction.java,90,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\query\InsertBatchQuery.java,91,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\query\SelectByIdTest.java,92,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\unit\jira\CAY_115IT.java,93,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\types\ExtendedType.java,94,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\types\VoidType.java,95,2:valid,2:valid,,0.0
cayenne-di\src\test\java\org\apache\cayenne\di\spi\DefaultInjectorCircularInjectionTest.java,96,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\exp\ExpressionFactoryTest.java,97,2:valid,2:valid,,0.0
tutorials\tutorial-rop-client\src\main\java\org\apache\cayenne\tutorial\persistent\client\Painting.java,98,2:valid,2:valid,,0.0
build-tools\cayenne-test-utilities\src\main\java\org\apache\cayenne\test\jdbc\UpdateBuilder.java,99,2:valid,2:valid,,0.007
cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\ConnectionAwareResultIterator.java,100,2:valid,2:valid,,0.0
cayenne-crypto\src\test\java\org\apache\cayenne\crypto\transformer\bytes\HmacCreatorTest.java,101,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\inheritance_flat\Group.java,102,2:valid,2:valid,,0.0
cayenne-crypto\src\main\java\org\apache\cayenne\crypto\transformer\value\ShortConverter.java,103,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\relationships_activity\Relationships1.java,104,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\map\LifecycleEvent.java,105,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\weighted_sort\SortDep.java,106,2:valid,2:valid,,0.0
cayenne-jcache\src\main\java\org\apache\cayenne\jcache\JCacheDefaultConfigurationFactory.java,107,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\types\MockEnumHolder.java,108,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\CayenneModelerFrame.java,109,2:valid,2:valid,,0.024
cayenne-server\src\main\java\org\apache\cayenne\ejbql\parser\EJBQLAggregateColumn.java,110,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTOr.java,111,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\merge\DataMapMerger.java,112,2:valid,2:valid,,0.0
cayenne-client\src\test\java\org\apache\cayenne\CayenneContextMergeHandlerIT.java,113,2:valid,2:valid,,0.0
cayenne-client\src\test\java\org\apache\cayenne\rop\http\HessianROPSerializationServiceIT.java,114,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\SelectQueryPrefetchTab.java,115,2:valid,2:valid,,0.006
cayenne-server\src\main\java\org\apache\cayenne\map\Attribute.java,116,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\HierarchicalObjectResolver.java,117,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\datamap\DefaultsPreferencesController.java,118,1:bugged,2:valid,+,0.188
tutorials\tutorial-rop-client\src\main\java\org\apache\cayenne\tutorial\persistent\client\auto\_Artist.java,119,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\meaningful_pk\auto\_MeaningfulPkTest2.java,120,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\OpenProjectAction.java,121,2:valid,2:valid,,0.021
cayenne-server\src\main\java\org\apache\cayenne\dba\postgres\PostgresQualifierTranslator.java,122,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\ObjEntityCallbackMethodsTab.java,123,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\unit\di\server\ServerCaseSelfIT.java,124,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\DefaultDataRowStoreFactoryIT.java,125,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\numeric_types\auto\_LongEntity.java,126,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\Main.java,127,2:valid,2:valid,,0.002
cayenne-client\src\test\java\org\apache\cayenne\remote\LocalConnectionTest.java,128,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\graph\action\EntityDisplayAction.java,129,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\reverse\filters\PatternFilter.java,130,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\configuration\xml\XMLReaderProvider.java,131,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\validator\AttributeErrorMsg.java,132,2:valid,2:valid,,0.001
cayenne-server\src\main\java\org\apache\cayenne\access\translator\select\QueryAssemblerHelper.java,133,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\datafactory\ValueProvider.java,134,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\query\QueryMetadataProxy.java,135,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\unit\di\server\ServerCaseBatchQueryBuilderFactoryProvider.java,136,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\tx\TransactionListener.java,137,2:valid,2:valid,,0.0
cayenne-di\src\test\java\org\apache\cayenne\di\mock\MockImplementation1_DepOn2Provider.java,138,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\reflect\LifecycleCallbackRegistry_InheritanceIT.java,139,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\swing\components\textpane\syntax\SyntaxConstant.java,140,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\dbentity\PKGeneratorPanel.java,141,2:valid,2:valid,,0.001
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\db\load\LoadDataMapTask.java,142,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\postgres\PostgresBatchAction.java,143,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\map\DetectedDbEntity.java,144,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\merge\token\AbstractMergerToken.java,145,2:valid,2:valid,,0.0
cayenne-commitlog\src\main\java\org\apache\cayenne\commitlog\CommitLogFilter.java,146,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\PregeneratedPKIT.java,147,2:valid,2:valid,,0.0
cayenne-crypto\src\main\java\org\apache\cayenne\crypto\transformer\DefaultTransformerFactory.java,148,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\compound\auto\_CharPkTestEntity.java,149,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\CopyAttributeAction.java,150,2:valid,2:valid,,0.0
cayenne-rop-server\src\main\java\org\apache\cayenne\remote\hessian\service\ServerDataRowSerializer.java,151,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\CDOReflexiveRelIT.java,152,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\types\ExtendedTypeDecorator.java,153,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\mt\auto\_ClientMtTable2.java,154,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\map\Embeddable.java,155,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\util\path\PathTrimmer.java,156,2:valid,2:valid,,0.0
cayenne-crypto\src\test\java\org\apache\cayenne\crypto\transformer\value\DoubleConverterTest.java,157,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\jdbc\SQLTemplateAction.java,158,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\ejbql\parser\EJBQLWhere.java,159,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\map_to_many\MapToMany.java,160,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\util\state\DataNodeDisplayEventType.java,161,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\tx\TransactionFactory.java,162,2:valid,2:valid,,0.0
cayenne-crypto\src\main\java\org\apache\cayenne\crypto\transformer\bytes\BytesDecryptor.java,163,2:valid,2:valid,,0.0
cayenne-jcache\src\main\java\org\apache\cayenne\jcache\JCacheManagerProvider.java,164,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\swing\components\JCayenneCheckBox.java,165,2:valid,2:valid,,0.0
cayenne-client-jetty\src\test\java\org\apache\cayenne\rop\http\JettyHttpROPConnectorIT.java,166,2:valid,2:valid,,0.0
cayenne-crypto\src\main\java\org\apache\cayenne\crypto\transformer\value\ValueDecryptor.java,167,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\template\CayenneSQLTemplateProcessor.java,168,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\validation\ValidationExceptionTest.java,169,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\oracle\OracleSniffer.java,170,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\event\DataMapDisplayListener.java,171,2:valid,2:valid,,0.0
cayenne-joda\src\test\java\org\apache\cayenne\joda\db\auto\_LocalDateTimeTestEntity.java,172,2:valid,2:valid,,0.0
build-tools\cayenne-test-utilities\src\main\java\org\apache\cayenne\test\jdbc\RowTemplate.java,173,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\openbase\OpenBaseSniffer.java,174,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\access\SimpleIdIncrementalFaultList.java,175,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTLike.java,176,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTSqrt.java,177,2:valid,2:valid,,0.0
cayenne-lifecycle\src\test\java\org\apache\cayenne\lifecycle\db\auto\_UuidRoot1.java,178,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\PerAdapterProvider.java,179,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\CreateQueryAction.java,180,1:bugged,1:bugged,,0.639
cayenne-xmpp\src\main\java\org\apache\cayenne\event\XMPPServerModuleProvider.java,181,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\access\Cay2032IT.java,182,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\ashwood\AshwoodEntitySorterIT.java,183,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\test\java\org\apache\cayenne\configuration\event\DataNodeEventTest.java,184,2:valid,2:valid,,0.001
cayenne-server\src\main\java\org\apache\cayenne\template\SQLTemplateRenderingUtils.java,185,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\misc_types\auto\_SerializableEntity.java,186,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\ejbql\parser\EJBQLJoin.java,187,2:valid,2:valid,,0.0
cayenne-protostuff\src\test\java\org\apache\cayenne\ObjectContextChangeLogSubListMessageFactoryTest.java,188,2:valid,2:valid,,0.0
cayenne-di\src\main\java\org\apache\cayenne\di\DIBootstrap.java,189,2:valid,2:valid,,0.0
cayenne-dbsync\src\test\java\org\apache\cayenne\dbsync\reverse\dbimport\ReverseEngineeringUtils.java,190,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\util\RegexUtil.java,191,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\objentity\DbRelationshipTarget.java,192,1:bugged,2:valid,+,0.414
cayenne-server\src\main\java\org\apache\cayenne\configuration\server\DataDomainProvider.java,193,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\Fault.java,194,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\annotation\PostAdd.java,195,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\sqlserver\SQLServerBatchAction.java,196,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\sqlserver\SQLServerActionBuilder.java,197,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\datafactory\DictionaryValueProvider.java,198,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\action\FilterAction.java,199,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\configuration\ConfigurationNode.java,200,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\ValueHolder.java,201,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\query\MockQueryMetadata.java,202,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\event\QueryDisplayListener.java,203,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\postgres\PostgresPkGenerator.java,204,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTFalse.java,205,2:valid,2:valid,,0.0
cayenne-dbsync\src\main\java\org\apache\cayenne\dbsync\merge\token\model\AddRelationshipToModel.java,206,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\db\load\RootPopUpMenu.java,207,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\validator\ProcedureErrorMsg.java,208,2:valid,2:valid,,0.002
cayenne-server\src\main\java\org\apache\cayenne\ejbql\parser\EJBQLDbPath.java,209,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\SelectQueryMainTab.java,210,2:valid,2:valid,,0.011
cayenne-server\src\test\java\org\apache\cayenne\testdo\inheritance_flat\auto\_User.java,211,2:valid,2:valid,,0.0
cayenne-velocity\src\main\java\org\apache\cayenne\velocity\SQLTemplateResourceManager.java,212,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\exp\parser\ASTMod.java,213,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\map\MockObjRelationship.java,214,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\configuration\DefaultObjectStoreFactory.java,215,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\ProjectTreeModel.java,216,2:valid,2:valid,,0.013
cayenne-server\src\test\java\org\apache\cayenne\testdo\numeric_types\auto\_BitTestEntity.java,217,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\ObjectQueryPropertiesPanel.java,218,2:valid,2:valid,,0.007
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\dialog\pref\EncodingSelectorView.java,219,2:valid,2:valid,,0.0
modeler\cayenne-modeler\src\main\java\org\apache\cayenne\modeler\editor\EjbqlQueryPropertiesPanel.java,220,2:valid,2:valid,,0.0
cayenne-di\src\main\java\org\apache\cayenne\di\spi\NoScope.java,221,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\dba\sqlite\SQLiteFloatType.java,222,2:valid,2:valid,,0.0
tutorials\tutorial\src\main\java\org\apache\cayenne\tutorial\persistent\Gallery.java,223,2:valid,2:valid,,0.0
cayenne-client\src\test\java\org\apache\cayenne\CayenneContextEJBQLIT.java,224,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\lifecycles\auto\_ClientLifecycles.java,225,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\relationships_set_to_many\auto\_SetToMany.java,226,2:valid,2:valid,,0.0
cayenne-server\src\main\java\org\apache\cayenne\configuration\xml\XMLDataChannelDescriptorLoader.java,227,2:valid,2:valid,,0.0
cayenne-commitlog\src\test\java\org\apache\cayenne\commitlog\db\auto\_E3.java,228,2:valid,2:valid,,0.0
cayenne-server\src\test\java\org\apache\cayenne\testdo\uuid\UuidTestEntity.java,229,2:valid,2:valid,,0.0
